,uuid,OBJECTID,count
421,50765cb7-d9ea-4e21-99a4-fa879613a492,11331,158
422,50765cb7-d9ea-4e21-99a4-fa879613a492,11332,118
423,50765cb7-d9ea-4e21-99a4-fa879613a492,11333,4
424,50765cb7-d9ea-4e21-99a4-fa879613a492,11334,475
425,50765cb7-d9ea-4e21-99a4-fa879613a492,11346,462
426,50765cb7-d9ea-4e21-99a4-fa879613a492,11347,228
427,50765cb7-d9ea-4e21-99a4-fa879613a492,11357,5
428,50765cb7-d9ea-4e21-99a4-fa879613a492,11708,68
429,50765cb7-d9ea-4e21-99a4-fa879613a492,11711,10
430,50765cb7-d9ea-4e21-99a4-fa879613a492,11712,33
431,50765cb7-d9ea-4e21-99a4-fa879613a492,11814,321
432,50765cb7-d9ea-4e21-99a4-fa879613a492,11820,205
433,50765cb7-d9ea-4e21-99a4-fa879613a492,11862,1
434,50765cb7-d9ea-4e21-99a4-fa879613a492,11867,1
435,50765cb7-d9ea-4e21-99a4-fa879613a492,12043,2452
436,50765cb7-d9ea-4e21-99a4-fa879613a492,12048,2
437,50765cb7-d9ea-4e21-99a4-fa879613a492,12150,766
438,50765cb7-d9ea-4e21-99a4-fa879613a492,12156,2062
439,50765cb7-d9ea-4e21-99a4-fa879613a492,12164,160
440,50765cb7-d9ea-4e21-99a4-fa879613a492,12182,524
441,50765cb7-d9ea-4e21-99a4-fa879613a492,12334,244
442,50765cb7-d9ea-4e21-99a4-fa879613a492,12438,19
443,50765cb7-d9ea-4e21-99a4-fa879613a492,12439,168
444,50765cb7-d9ea-4e21-99a4-fa879613a492,12440,438
445,50765cb7-d9ea-4e21-99a4-fa879613a492,12443,193
446,50765cb7-d9ea-4e21-99a4-fa879613a492,12444,9
447,50765cb7-d9ea-4e21-99a4-fa879613a492,12445,50
448,50765cb7-d9ea-4e21-99a4-fa879613a492,12446,25
449,50765cb7-d9ea-4e21-99a4-fa879613a492,12449,152
450,50765cb7-d9ea-4e21-99a4-fa879613a492,12450,213
451,50765cb7-d9ea-4e21-99a4-fa879613a492,12460,246
452,50765cb7-d9ea-4e21-99a4-fa879613a492,12500,16
453,50765cb7-d9ea-4e21-99a4-fa879613a492,12563,35
454,50765cb7-d9ea-4e21-99a4-fa879613a492,12998,10
455,547eaf8f-ed01-4ac9-ba18-800e320ee03c,9397,24
456,547eaf8f-ed01-4ac9-ba18-800e320ee03c,9509,794
457,547eaf8f-ed01-4ac9-ba18-800e320ee03c,9549,19
458,55aeed94-0050-4794-856a-c438e4e4b5f4,9023,10
459,55aeed94-0050-4794-856a-c438e4e4b5f4,9509,24
460,5626d6a4-dcb8-4e33-8fb7-c13c70153bb2,9610,7
461,56db0365-a001-4062-9e4d-499d3b8eccf3,9071,24
462,56db0365-a001-4062-9e4d-499d3b8eccf3,9139,27
463,56db0365-a001-4062-9e4d-499d3b8eccf3,9245,9
464,56db0365-a001-4062-9e4d-499d3b8eccf3,9365,87
465,56db0365-a001-4062-9e4d-499d3b8eccf3,9397,122
466,56db0365-a001-4062-9e4d-499d3b8eccf3,9509,359
467,56db0365-a001-4062-9e4d-499d3b8eccf3,9549,13
468,56db0365-a001-4062-9e4d-499d3b8eccf3,9615,20
469,56db0365-a001-4062-9e4d-499d3b8eccf3,10018,8
470,56db0365-a001-4062-9e4d-499d3b8eccf3,10113,48
471,56db0365-a001-4062-9e4d-499d3b8eccf3,10128,1
472,56db0365-a001-4062-9e4d-499d3b8eccf3,10136,2
473,56db0365-a001-4062-9e4d-499d3b8eccf3,12048,15
474,56db0365-a001-4062-9e4d-499d3b8eccf3,12438,58
475,5993a94c-7d97-4df7-9abf-e493bfd5d000,9023,11
476,5993a94c-7d97-4df7-9abf-e493bfd5d000,9052,3
477,5993a94c-7d97-4df7-9abf-e493bfd5d000,9139,210
478,5993a94c-7d97-4df7-9abf-e493bfd5d000,9284,2440
479,5993a94c-7d97-4df7-9abf-e493bfd5d000,9518,3359
480,5993a94c-7d97-4df7-9abf-e493bfd5d000,9529,756
481,5993a94c-7d97-4df7-9abf-e493bfd5d000,9564,2
482,5993a94c-7d97-4df7-9abf-e493bfd5d000,9585,540
483,5993a94c-7d97-4df7-9abf-e493bfd5d000,9593,4168
484,5993a94c-7d97-4df7-9abf-e493bfd5d000,9595,295
485,5993a94c-7d97-4df7-9abf-e493bfd5d000,9599,353
486,5993a94c-7d97-4df7-9abf-e493bfd5d000,9610,101
487,5993a94c-7d97-4df7-9abf-e493bfd5d000,9615,2
488,5993a94c-7d97-4df7-9abf-e493bfd5d000,10024,12
489,5993a94c-7d97-4df7-9abf-e493bfd5d000,11357,317
490,5993a94c-7d97-4df7-9abf-e493bfd5d000,11557,182
491,5993a94c-7d97-4df7-9abf-e493bfd5d000,11558,63
492,5993a94c-7d97-4df7-9abf-e493bfd5d000,11919,11
493,5993a94c-7d97-4df7-9abf-e493bfd5d000,12043,193
494,5993a94c-7d97-4df7-9abf-e493bfd5d000,12044,1
495,5993a94c-7d97-4df7-9abf-e493bfd5d000,12048,257
496,5993a94c-7d97-4df7-9abf-e493bfd5d000,12164,129
497,5993a94c-7d97-4df7-9abf-e493bfd5d000,12199,5
498,5993a94c-7d97-4df7-9abf-e493bfd5d000,12624,1
499,5993a94c-7d97-4df7-9abf-e493bfd5d000,12625,2
500,5993a94c-7d97-4df7-9abf-e493bfd5d000,12755,158
501,5993a94c-7d97-4df7-9abf-e493bfd5d000,12756,92
502,5993a94c-7d97-4df7-9abf-e493bfd5d000,12856,496
503,5a1241f8-e9e6-b882-3f11-ff1e278a3e49,12460,11
504,5a215317-4ac6-e6bc-ba34-87c35b6e79d5,11558,8
505,5e9917bd-f3ac-41e6-8226-3fd79f340dc5,8986,23
506,5e9917bd-f3ac-41e6-8226-3fd79f340dc5,9125,8
507,5e9917bd-f3ac-41e6-8226-3fd79f340dc5,9139,31
508,5e9917bd-f3ac-41e6-8226-3fd79f340dc5,9266,46
509,5e9917bd-f3ac-41e6-8226-3fd79f340dc5,9397,17
510,5e9917bd-f3ac-41e6-8226-3fd79f340dc5,9509,309
511,5e9917bd-f3ac-41e6-8226-3fd79f340dc5,9541,24
512,5e9917bd-f3ac-41e6-8226-3fd79f340dc5,9558,43
513,5e9917bd-f3ac-41e6-8226-3fd79f340dc5,9615,5
514,655f83ca-ae16-a10a-702e-31f30d58dd82,8986,4
515,655f83ca-ae16-a10a-702e-31f30d58dd82,10031,59
516,6563be34-ef11-12ab-87c9-110409b7a870,9139,7
517,6563be34-ef11-12ab-87c9-110409b7a870,9394,13
518,6563be34-ef11-12ab-87c9-110409b7a870,9488,3
519,6563be34-ef11-12ab-87c9-110409b7a870,9604,4
520,692d074b-7b14-3a63-42f1-9ed4bedd5b20,9605,20
521,6a1a7b3b-2b8c-6a4c-9a7c-0d1403107060,9023,114
522,6ab357ac-96dd-4d5e-a606-b9dd64c570c7,9125,324
523,6ab357ac-96dd-4d5e-a606-b9dd64c570c7,9139,368
524,6ab357ac-96dd-4d5e-a606-b9dd64c570c7,9147,141
525,6ab357ac-96dd-4d5e-a606-b9dd64c570c7,9192,276
526,6ab357ac-96dd-4d5e-a606-b9dd64c570c7,9484,183
527,6ab357ac-96dd-4d5e-a606-b9dd64c570c7,9494,172
528,6ab357ac-96dd-4d5e-a606-b9dd64c570c7,9528,36
529,6ab357ac-96dd-4d5e-a606-b9dd64c570c7,9534,14
530,6ab357ac-96dd-4d5e-a606-b9dd64c570c7,9558,14
531,6ab357ac-96dd-4d5e-a606-b9dd64c570c7,9569,200
532,6ab357ac-96dd-4d5e-a606-b9dd64c570c7,9604,3
533,6ab357ac-96dd-4d5e-a606-b9dd64c570c7,9605,130
534,6ab357ac-96dd-4d5e-a606-b9dd64c570c7,9615,13
535,6ab357ac-96dd-4d5e-a606-b9dd64c570c7,10018,282
536,6ab357ac-96dd-4d5e-a606-b9dd64c570c7,10024,165
537,6ab357ac-96dd-4d5e-a606-b9dd64c570c7,11023,9
538,6ab357ac-96dd-4d5e-a606-b9dd64c570c7,11333,96
539,6ab357ac-96dd-4d5e-a606-b9dd64c570c7,11820,70
540,6ab357ac-96dd-4d5e-a606-b9dd64c570c7,12157,178
541,6ab357ac-96dd-4d5e-a606-b9dd64c570c7,12158,515
542,6ab357ac-96dd-4d5e-a606-b9dd64c570c7,12334,12
543,6ca0c73c-f8ec-4687-9112-41dcb6f28879,2938,15
544,6ca0c73c-f8ec-4687-9112-41dcb6f28879,9058,11
545,6ca0c73c-f8ec-4687-9112-41dcb6f28879,9125,2
546,6ca0c73c-f8ec-4687-9112-41dcb6f28879,9139,77
547,6ca0c73c-f8ec-4687-9112-41dcb6f28879,9143,77
548,6ca0c73c-f8ec-4687-9112-41dcb6f28879,9245,7
549,6ca0c73c-f8ec-4687-9112-41dcb6f28879,9284,156
550,6ca0c73c-f8ec-4687-9112-41dcb6f28879,9294,18
551,6ca0c73c-f8ec-4687-9112-41dcb6f28879,9528,35
552,6ca0c73c-f8ec-4687-9112-41dcb6f28879,9541,9
553,6ca0c73c-f8ec-4687-9112-41dcb6f28879,9569,225
554,6ca0c73c-f8ec-4687-9112-41dcb6f28879,9610,1
555,6ca0c73c-f8ec-4687-9112-41dcb6f28879,9612,1
556,6ca0c73c-f8ec-4687-9112-41dcb6f28879,10024,17
557,6ca0c73c-f8ec-4687-9112-41dcb6f28879,12164,73
558,6ca0c73c-f8ec-4687-9112-41dcb6f28879,12506,31
559,6d2c2ce8-677f-45fc-94d1-d958f23bebd0,9004,8
560,6f9c4e8b-9914-32d3-afa9-cc7a590bebd3,9125,1
561,71b2f817-2875-4835-a94e-f9b6c31a5a24,9023,22
562,71b2f817-2875-4835-a94e-f9b6c31a5a24,9143,10
563,71b2f817-2875-4835-a94e-f9b6c31a5a24,9509,23
564,71b2f817-2875-4835-a94e-f9b6c31a5a24,9615,1
565,71b2f817-2875-4835-a94e-f9b6c31a5a24,11322,36
566,71b2f817-2875-4835-a94e-f9b6c31a5a24,11347,20
567,71b2f817-2875-4835-a94e-f9b6c31a5a24,12334,2
568,71b2f817-2875-4835-a94e-f9b6c31a5a24,12563,18
569,71fb9eb2-5186-11ea-b1f4-bb928fefb7fd,9125,11
570,74278bda-b644-4520-8f0c-720eaf059935,8986,179
571,74278bda-b644-4520-8f0c-720eaf059935,8992,5
572,74278bda-b644-4520-8f0c-720eaf059935,8999,14
573,74278bda-b644-4520-8f0c-720eaf059935,9003,1
574,74278bda-b644-4520-8f0c-720eaf059935,9004,3
575,74278bda-b644-4520-8f0c-720eaf059935,9007,129
576,74278bda-b644-4520-8f0c-720eaf059935,9023,556
577,74278bda-b644-4520-8f0c-720eaf059935,9026,135
578,74278bda-b644-4520-8f0c-720eaf059935,9058,6
579,74278bda-b644-4520-8f0c-720eaf059935,9065,25
580,74278bda-b644-4520-8f0c-720eaf059935,9071,34
581,74278bda-b644-4520-8f0c-720eaf059935,9088,1100
582,74278bda-b644-4520-8f0c-720eaf059935,9101,412
583,74278bda-b644-4520-8f0c-720eaf059935,9125,1456
584,74278bda-b644-4520-8f0c-720eaf059935,9139,3612
585,74278bda-b644-4520-8f0c-720eaf059935,9143,1296
586,74278bda-b644-4520-8f0c-720eaf059935,9192,83
587,74278bda-b644-4520-8f0c-720eaf059935,9239,1
588,74278bda-b644-4520-8f0c-720eaf059935,9266,436
589,74278bda-b644-4520-8f0c-720eaf059935,9284,4092
590,74278bda-b644-4520-8f0c-720eaf059935,9294,850
591,74278bda-b644-4520-8f0c-720eaf059935,9394,144
592,74278bda-b644-4520-8f0c-720eaf059935,9395,67
593,74278bda-b644-4520-8f0c-720eaf059935,9397,161
594,74278bda-b644-4520-8f0c-720eaf059935,9494,60
595,74278bda-b644-4520-8f0c-720eaf059935,9496,1
596,74278bda-b644-4520-8f0c-720eaf059935,9509,237
597,74278bda-b644-4520-8f0c-720eaf059935,9518,658
598,74278bda-b644-4520-8f0c-720eaf059935,9534,183
599,74278bda-b644-4520-8f0c-720eaf059935,9541,240
600,74278bda-b644-4520-8f0c-720eaf059935,9545,13
601,74278bda-b644-4520-8f0c-720eaf059935,9547,39
602,74278bda-b644-4520-8f0c-720eaf059935,9549,308
603,74278bda-b644-4520-8f0c-720eaf059935,9554,319
604,74278bda-b644-4520-8f0c-720eaf059935,9558,1123
605,74278bda-b644-4520-8f0c-720eaf059935,9561,1242
606,74278bda-b644-4520-8f0c-720eaf059935,9569,4042
607,74278bda-b644-4520-8f0c-720eaf059935,9585,11
608,74278bda-b644-4520-8f0c-720eaf059935,9586,6
609,74278bda-b644-4520-8f0c-720eaf059935,9590,1
610,74278bda-b644-4520-8f0c-720eaf059935,9593,2479
611,74278bda-b644-4520-8f0c-720eaf059935,9594,921
612,74278bda-b644-4520-8f0c-720eaf059935,9599,67
613,74278bda-b644-4520-8f0c-720eaf059935,9605,8714
614,74278bda-b644-4520-8f0c-720eaf059935,9608,105
615,74278bda-b644-4520-8f0c-720eaf059935,9609,1
616,74278bda-b644-4520-8f0c-720eaf059935,9610,136
617,74278bda-b644-4520-8f0c-720eaf059935,9612,38
618,74278bda-b644-4520-8f0c-720eaf059935,9613,4
619,74278bda-b644-4520-8f0c-720eaf059935,9615,78
620,74278bda-b644-4520-8f0c-720eaf059935,9845,37
621,74278bda-b644-4520-8f0c-720eaf059935,10018,200
622,74278bda-b644-4520-8f0c-720eaf059935,10024,1265
623,74278bda-b644-4520-8f0c-720eaf059935,10031,499
624,74278bda-b644-4520-8f0c-720eaf059935,10069,13
625,74278bda-b644-4520-8f0c-720eaf059935,10113,25
626,74278bda-b644-4520-8f0c-720eaf059935,10152,228
627,74278bda-b644-4520-8f0c-720eaf059935,10163,203
628,74278bda-b644-4520-8f0c-720eaf059935,10164,68
629,74278bda-b644-4520-8f0c-720eaf059935,10166,7
630,74278bda-b644-4520-8f0c-720eaf059935,11023,16
631,74278bda-b644-4520-8f0c-720eaf059935,11326,167
632,74278bda-b644-4520-8f0c-720eaf059935,11332,157
633,74278bda-b644-4520-8f0c-720eaf059935,11333,181
634,74278bda-b644-4520-8f0c-720eaf059935,11345,52
635,74278bda-b644-4520-8f0c-720eaf059935,11346,1
636,74278bda-b644-4520-8f0c-720eaf059935,11347,510
637,74278bda-b644-4520-8f0c-720eaf059935,11348,111
638,74278bda-b644-4520-8f0c-720eaf059935,11367,4
639,74278bda-b644-4520-8f0c-720eaf059935,11558,115
640,74278bda-b644-4520-8f0c-720eaf059935,11708,15
641,74278bda-b644-4520-8f0c-720eaf059935,11712,50
642,74278bda-b644-4520-8f0c-720eaf059935,11813,206
643,74278bda-b644-4520-8f0c-720eaf059935,11814,102
644,74278bda-b644-4520-8f0c-720eaf059935,11820,667
645,74278bda-b644-4520-8f0c-720eaf059935,12040,18
646,74278bda-b644-4520-8f0c-720eaf059935,12041,209
647,74278bda-b644-4520-8f0c-720eaf059935,12042,1465
648,74278bda-b644-4520-8f0c-720eaf059935,12043,5404
649,74278bda-b644-4520-8f0c-720eaf059935,12048,94
650,74278bda-b644-4520-8f0c-720eaf059935,12150,3606
651,74278bda-b644-4520-8f0c-720eaf059935,12156,290
652,74278bda-b644-4520-8f0c-720eaf059935,12157,277
653,74278bda-b644-4520-8f0c-720eaf059935,12158,190
654,74278bda-b644-4520-8f0c-720eaf059935,12159,1970
655,74278bda-b644-4520-8f0c-720eaf059935,12160,37
656,74278bda-b644-4520-8f0c-720eaf059935,12164,100
657,74278bda-b644-4520-8f0c-720eaf059935,12287,33
658,74278bda-b644-4520-8f0c-720eaf059935,12333,32
659,74278bda-b644-4520-8f0c-720eaf059935,12334,28
660,74278bda-b644-4520-8f0c-720eaf059935,12440,121
661,74278bda-b644-4520-8f0c-720eaf059935,12443,1
662,74278bda-b644-4520-8f0c-720eaf059935,12444,26
663,74278bda-b644-4520-8f0c-720eaf059935,12445,3
664,74278bda-b644-4520-8f0c-720eaf059935,12446,51
665,74278bda-b644-4520-8f0c-720eaf059935,12448,279
666,74278bda-b644-4520-8f0c-720eaf059935,12449,36
667,74278bda-b644-4520-8f0c-720eaf059935,12450,18
668,74278bda-b644-4520-8f0c-720eaf059935,12460,352
669,74278bda-b644-4520-8f0c-720eaf059935,12462,3
670,74278bda-b644-4520-8f0c-720eaf059935,12506,4
671,74278bda-b644-4520-8f0c-720eaf059935,12554,32
672,74278bda-b644-4520-8f0c-720eaf059935,12563,18
673,74278bda-b644-4520-8f0c-720eaf059935,12838,28
674,74278bda-b644-4520-8f0c-720eaf059935,12839,45
675,74278bda-b644-4520-8f0c-720eaf059935,12840,3
676,74278bda-b644-4520-8f0c-720eaf059935,12848,49
677,74278bda-b644-4520-8f0c-720eaf059935,12921,15
678,74278bda-b644-4520-8f0c-720eaf059935,12930,57
679,74278bda-b644-4520-8f0c-720eaf059935,12945,138
680,74278bda-b644-4520-8f0c-720eaf059935,12998,1
681,75cc8143-2d24-e47a-33e4-61363092b83f,9569,1358
682,7905af11-2899-4115-ab1c-8db67c2176a8,10024,7
683,7aa9f224-d71e-4758-8f60-aa013261b9ac,8986,11
684,7aa9f224-d71e-4758-8f60-aa013261b9ac,9266,932
685,7aa9f224-d71e-4758-8f60-aa013261b9ac,9284,471
686,7aa9f224-d71e-4758-8f60-aa013261b9ac,9518,38
687,7aa9f224-d71e-4758-8f60-aa013261b9ac,9558,91
688,7aa9f224-d71e-4758-8f60-aa013261b9ac,9605,3
689,7bc8ba18-f852-407e-be5f-36eff7b677e7,9558,65
690,7f94e960-5490-41b2-b762-4ab5fc87384c,9594,1
691,8277a5f1-4166-45d1-9f97-905df2a427d5,9294,58
692,8277a5f1-4166-45d1-9f97-905df2a427d5,9494,731
693,8277a5f1-4166-45d1-9f97-905df2a427d5,9518,24
694,8277a5f1-4166-45d1-9f97-905df2a427d5,9528,993
695,8277a5f1-4166-45d1-9f97-905df2a427d5,9534,3342
696,8277a5f1-4166-45d1-9f97-905df2a427d5,9536,104
697,8277a5f1-4166-45d1-9f97-905df2a427d5,9545,3
698,8277a5f1-4166-45d1-9f97-905df2a427d5,9547,3
699,8277a5f1-4166-45d1-9f97-905df2a427d5,9554,97
700,8277a5f1-4166-45d1-9f97-905df2a427d5,9561,220
701,8277a5f1-4166-45d1-9f97-905df2a427d5,9569,116
702,8277a5f1-4166-45d1-9f97-905df2a427d5,9615,1534
703,8277a5f1-4166-45d1-9f97-905df2a427d5,10031,676
704,8277a5f1-4166-45d1-9f97-905df2a427d5,12848,28
705,82a8029d-d537-47f9-84d9-3bbc8052f66b,10031,23
706,8892d497-2507-4fbc-ac6d-e9aefe6e9266,9004,1
707,89d91339-52a3-405a-9f15-dba920f2726c,9125,809
708,89d91339-52a3-405a-9f15-dba920f2726c,9193,30
709,89d91339-52a3-405a-9f15-dba920f2726c,9594,125
710,89d91339-52a3-405a-9f15-dba920f2726c,9608,136
711,89d91339-52a3-405a-9f15-dba920f2726c,9626,61
712,8a21c76b-74e3-4341-92be-33fcfdefdd63,8986,390
713,8a21c76b-74e3-4341-92be-33fcfdefdd63,8992,5
714,8a21c76b-74e3-4341-92be-33fcfdefdd63,9003,3
715,8a21c76b-74e3-4341-92be-33fcfdefdd63,9007,6
716,8a21c76b-74e3-4341-92be-33fcfdefdd63,9023,177
717,8a21c76b-74e3-4341-92be-33fcfdefdd63,9071,32
718,8a21c76b-74e3-4341-92be-33fcfdefdd63,9088,325
719,8a21c76b-74e3-4341-92be-33fcfdefdd63,9101,78
720,8a21c76b-74e3-4341-92be-33fcfdefdd63,9125,646
721,8a21c76b-74e3-4341-92be-33fcfdefdd63,9131,56
722,8a21c76b-74e3-4341-92be-33fcfdefdd63,9139,482
723,8a21c76b-74e3-4341-92be-33fcfdefdd63,9143,1276
724,8a21c76b-74e3-4341-92be-33fcfdefdd63,9147,42
725,8a21c76b-74e3-4341-92be-33fcfdefdd63,9192,57
726,8a21c76b-74e3-4341-92be-33fcfdefdd63,9245,32
727,8a21c76b-74e3-4341-92be-33fcfdefdd63,9266,327
728,8a21c76b-74e3-4341-92be-33fcfdefdd63,9284,1993
729,8a21c76b-74e3-4341-92be-33fcfdefdd63,9294,237
730,8a21c76b-74e3-4341-92be-33fcfdefdd63,9336,279
731,8a21c76b-74e3-4341-92be-33fcfdefdd63,9365,16
732,8a21c76b-74e3-4341-92be-33fcfdefdd63,9394,68
733,8a21c76b-74e3-4341-92be-33fcfdefdd63,9395,333
734,8a21c76b-74e3-4341-92be-33fcfdefdd63,9397,47
735,8a21c76b-74e3-4341-92be-33fcfdefdd63,9484,45
736,8a21c76b-74e3-4341-92be-33fcfdefdd63,9509,442
737,8a21c76b-74e3-4341-92be-33fcfdefdd63,9518,1068
738,8a21c76b-74e3-4341-92be-33fcfdefdd63,9528,201
739,8a21c76b-74e3-4341-92be-33fcfdefdd63,9534,32
740,8a21c76b-74e3-4341-92be-33fcfdefdd63,9544,71
741,8a21c76b-74e3-4341-92be-33fcfdefdd63,9545,5
742,8a21c76b-74e3-4341-92be-33fcfdefdd63,9547,37
743,8a21c76b-74e3-4341-92be-33fcfdefdd63,9549,73
744,8a21c76b-74e3-4341-92be-33fcfdefdd63,9554,1109
745,8a21c76b-74e3-4341-92be-33fcfdefdd63,9558,532
746,8a21c76b-74e3-4341-92be-33fcfdefdd63,9560,3
747,8a21c76b-74e3-4341-92be-33fcfdefdd63,9561,25
748,8a21c76b-74e3-4341-92be-33fcfdefdd63,9569,1376
749,8a21c76b-74e3-4341-92be-33fcfdefdd63,9593,674
750,8a21c76b-74e3-4341-92be-33fcfdefdd63,9594,88
751,8a21c76b-74e3-4341-92be-33fcfdefdd63,9599,12
752,8a21c76b-74e3-4341-92be-33fcfdefdd63,9605,186
753,8a21c76b-74e3-4341-92be-33fcfdefdd63,9608,12
754,8a21c76b-74e3-4341-92be-33fcfdefdd63,9612,34
755,8a21c76b-74e3-4341-92be-33fcfdefdd63,9615,139
756,8a21c76b-74e3-4341-92be-33fcfdefdd63,10018,112
757,8a21c76b-74e3-4341-92be-33fcfdefdd63,10024,98
758,8a21c76b-74e3-4341-92be-33fcfdefdd63,10031,241
759,8a21c76b-74e3-4341-92be-33fcfdefdd63,10138,14
760,8a21c76b-74e3-4341-92be-33fcfdefdd63,10164,3
761,8a21c76b-74e3-4341-92be-33fcfdefdd63,10166,8
762,8a21c76b-74e3-4341-92be-33fcfdefdd63,11322,486
763,8a21c76b-74e3-4341-92be-33fcfdefdd63,11347,90
764,8a21c76b-74e3-4341-92be-33fcfdefdd63,11558,43
765,8a21c76b-74e3-4341-92be-33fcfdefdd63,11708,16
766,8a21c76b-74e3-4341-92be-33fcfdefdd63,11820,54
767,8a21c76b-74e3-4341-92be-33fcfdefdd63,11821,11
768,8a21c76b-74e3-4341-92be-33fcfdefdd63,12042,991
769,8a21c76b-74e3-4341-92be-33fcfdefdd63,12043,836
770,8a21c76b-74e3-4341-92be-33fcfdefdd63,12048,35
771,8a21c76b-74e3-4341-92be-33fcfdefdd63,12150,182
772,8a21c76b-74e3-4341-92be-33fcfdefdd63,12156,690
773,8a21c76b-74e3-4341-92be-33fcfdefdd63,12157,732
774,8a21c76b-74e3-4341-92be-33fcfdefdd63,12158,332
775,8a21c76b-74e3-4341-92be-33fcfdefdd63,12164,140
776,8a21c76b-74e3-4341-92be-33fcfdefdd63,12182,183
777,8a21c76b-74e3-4341-92be-33fcfdefdd63,12190,13
778,8a21c76b-74e3-4341-92be-33fcfdefdd63,12281,44
779,8a21c76b-74e3-4341-92be-33fcfdefdd63,12282,38
780,8a21c76b-74e3-4341-92be-33fcfdefdd63,12334,12
781,8a21c76b-74e3-4341-92be-33fcfdefdd63,12439,30
782,8a21c76b-74e3-4341-92be-33fcfdefdd63,12448,16
783,8a21c76b-74e3-4341-92be-33fcfdefdd63,12563,10
784,8a21c76b-74e3-4341-92be-33fcfdefdd63,12838,39
785,8a21c76b-74e3-4341-92be-33fcfdefdd63,12839,23
786,8a21c76b-74e3-4341-92be-33fcfdefdd63,12840,3
787,8a21c76b-74e3-4341-92be-33fcfdefdd63,12848,32
788,8a21c76b-74e3-4341-92be-33fcfdefdd63,12945,34
789,8b03238e-cebc-465d-8fb8-90e41e0f51ba,11822,40
790,8b03238e-cebc-465d-8fb8-90e41e0f51ba,12156,66
791,8b03238e-cebc-465d-8fb8-90e41e0f51ba,12182,33
792,8b03238e-cebc-465d-8fb8-90e41e0f51ba,12945,641
793,8b03238e-cebc-465d-8fb8-90e41e0f51ba,12947,327
794,8d213129-d56d-9e4b-77f2-2b30ebb5e7f3,9004,2
795,944ff534-ac2c-8b18-b1dc-bcf18b95f337,9266,39
796,961ee482-93b2-3d07-50fa-0334460917c2,8986,2
797,961ee482-93b2-3d07-50fa-0334460917c2,9071,113
798,98fc7ce5-64e6-4245-b1f4-5f2f9503e670,8986,32
799,991f6f79-546b-d8fa-9850-2c2388c6d2ce,9554,324
800,991f6f79-546b-d8fa-9850-2c2388c6d2ce,9877,151
801,99e8d0b6-f1b1-41b8-a035-104cf2d11497,12042,191
802,9b0c5617-4211-4c60-937d-38501df4fa4f,8986,15
803,9b0c5617-4211-4c60-937d-38501df4fa4f,11814,17
804,9b0c5617-4211-4c60-937d-38501df4fa4f,11822,8
805,9d410000-35d6-f4dd-ba60-e7bd8dc491c0,12182,18
806,9d6f9674-c3b4-aae9-35e2-ec3cfe06be5f,9023,4
807,9eb353a0-69b6-4947-b710-bae643c8bca5,9023,71
808,9eb353a0-69b6-4947-b710-bae643c8bca5,9125,25
809,9eb353a0-69b6-4947-b710-bae643c8bca5,9143,482
810,9eb353a0-69b6-4947-b710-bae643c8bca5,9395,341
811,9eb353a0-69b6-4947-b710-bae643c8bca5,9440,370
812,9eb353a0-69b6-4947-b710-bae643c8bca5,9584,170
813,a05fd6bc-e856-e9e9-7e58-c9eb207d5213,9284,188
814,a05fd6bc-e856-e9e9-7e58-c9eb207d5213,9605,3
815,a14a04b7-5f86-7310-99d5-9e3b2564c8b4,9139,8
816,a14a04b7-5f86-7310-99d5-9e3b2564c8b4,9147,65
817,a58bf14e-db0e-407e-ad7b-1d0a84528254,9266,53
818,a58bf14e-db0e-407e-ad7b-1d0a84528254,9549,720
819,a58bf14e-db0e-407e-ad7b-1d0a84528254,9558,11
820,a64ee4c7-e8c8-4656-58a5-47aacb11f9fa,9549,62
821,a64ee4c7-e8c8-4656-58a5-47aacb11f9fa,9558,12
822,a8d278e4-35b5-44ef-9cac-0f3fc511fe3e,9294,3
823,a8d278e4-35b5-44ef-9cac-0f3fc511fe3e,12998,3
824,a8ef77c2-05f4-4aed-c23e-fe1f24809c00,9139,25
825,a8ef77c2-05f4-4aed-c23e-fe1f24809c00,9147,32
826,aa0c1a63-153f-4256-bc10-398508e2b590,9125,122
827,aa0c1a63-153f-4256-bc10-398508e2b590,9139,1007
828,aa0c1a63-153f-4256-bc10-398508e2b590,9615,23
829,aa0c1a63-153f-4256-bc10-398508e2b590,11322,359
830,aa0c1a63-153f-4256-bc10-398508e2b590,11326,421
831,aa0c1a63-153f-4256-bc10-398508e2b590,11331,367
832,aa0c1a63-153f-4256-bc10-398508e2b590,11708,8
833,aa0c1a63-153f-4256-bc10-398508e2b590,12164,12
834,aa0c1a63-153f-4256-bc10-398508e2b590,12282,126
835,aa0c1a63-153f-4256-bc10-398508e2b590,12283,151
836,aa0c1a63-153f-4256-bc10-398508e2b590,12438,19
837,aaaaaaa0-bbb0-ccc0-ddd0-97c440000001,11357,40
838,aaaaaaa0-bbb0-ccc0-ddd0-97c440000001,12334,1
839,aaaaaaa0-bbb0-ccc0-ddd0-97c440000001,12998,14
840,ab287db0-112f-e62e-8e75-3e90bce4c55d,9541,1
841,ab4c8ae3-86c7-4602-afb7-e82f678ef65a,9266,203
842,b0e9abf6-8c64-423a-b8d5-6669de4f4bdb,9284,39
