,uuid,OBJECTID,count
0,00009999-0000-1000-8000-00177a000002,6,168
1,00009999-0000-1000-8000-00177a000002,8,1
2,00009999-0000-1000-8000-00177a000002,16,8
3,00009999-0000-1000-8000-00177a000002,20,709
4,00009999-0000-1000-8000-00177a000002,40,2
5,00009999-0000-1000-8000-00177a000002,57,25
6,00009999-0000-1000-8000-00177a000002,78,15
7,00009999-0000-1000-8000-00177a000002,79,16
8,00009999-0000-1000-8000-00177a000002,81,6
9,00009999-0000-1000-8000-00177a000002,84,57
10,00009999-0000-1000-8000-00177a000002,85,101
11,00009999-0000-1000-8000-00177a000002,86,456
12,00009999-0000-1000-8000-00177a000002,92,35
13,00009999-0000-1000-8000-00177a000002,95,9
14,00009999-0000-1000-8000-00177a000002,97,30
15,00009999-0000-1000-8000-00177a000002,99,32
16,00009999-0000-1000-8000-00177a000002,102,28
17,00009999-0000-1000-8000-00177a000002,105,153
18,00009999-0000-1000-8000-00177a000002,107,121
19,00009999-0000-1000-8000-00177a000002,119,45
20,00009999-0000-1000-8000-00177a000002,121,270
21,00009999-0000-1000-8000-00177a000002,679,117
22,00009999-0000-1000-8000-00177a000002,680,51
23,00009999-0000-1000-8000-00177a000002,682,201
24,00009999-0000-1000-8000-00177a000002,688,240
25,00009999-0000-1000-8000-00177a000002,690,20
26,00009999-0000-1000-8000-00177a000002,695,6
27,00009999-0000-1000-8000-00177a000002,699,12
28,00014422-d102-11e1-9b23-00025b00a5a5,105,32
29,000170a0-79dc-4457-8175-c2a3de60b80b,18,53
30,00ce1c6a-0f3e-4ba4-955a-69f997ba4aa4,105,431
31,01059016-c1e6-3da5-7b81-eb84d9860645,20,55
32,010e5daf-960b-43da-b605-89d5f040b217,121,3
33,03040000-2aae-4d26-ad62-03e9a8637ebd,41,236
34,048ec0bc-7d57-4d14-90f0-4f427e8eea36,95,8
35,06649f1a-51ec-40c2-bae0-d1c063eae3bb,6,27
36,06649f1a-51ec-40c2-bae0-d1c063eae3bb,20,454
37,06649f1a-51ec-40c2-bae0-d1c063eae3bb,115,45
38,06649f1a-51ec-40c2-bae0-d1c063eae3bb,121,265
39,06649f1a-51ec-40c2-bae0-d1c063eae3bb,884,354
40,06649f1a-51ec-40c2-bae0-d1c063eae3bb,886,26
41,067c472f-4465-4289-978c-0c76f743b8df,107,217
42,09142332-4556-0f78-899e-ebbcce94eff1,86,33
43,09142332-4556-0f78-899e-ebbcce94eff1,115,287
44,0adb26f9-0f6f-52e3-c28e-e993430def6c,1026,4
45,0adb26f9-0f6f-52e3-c28e-e993430def6c,1073,6
46,0c722c7e-9a1c-f7b6-8337-579c29b39ed9,31,213
47,0f73d453-7524-4862-a864-3420875dba4b,33,73
48,0f73d453-7524-4862-a864-3420875dba4b,697,13
49,0f73d453-7524-4862-a864-3420875dba4b,776,4
50,0f73d453-7524-4862-a864-3420875dba4b,777,3
51,12345678-abe6-c60b-ec01-098765432101,95,250
52,146c60f1-23c8-6b23-34f3-b3ded89b4de0,33,230
53,146c60f1-23c8-6b23-34f3-b3ded89b4de0,35,1387
54,14839ac4-7d7e-415c-9a42-167340cf2339,16,30
55,1566d364-f9fb-47bf-9174-1f6f5c8734a2,95,64
56,18a54793-5c75-49ae-af6d-3edda84dffc3,20,142
57,18a54793-5c75-49ae-af6d-3edda84dffc3,33,35
58,18a54793-5c75-49ae-af6d-3edda84dffc3,35,10
59,18a54793-5c75-49ae-af6d-3edda84dffc3,41,30
60,18a54793-5c75-49ae-af6d-3edda84dffc3,95,5
61,18a54793-5c75-49ae-af6d-3edda84dffc3,99,34
62,18a54793-5c75-49ae-af6d-3edda84dffc3,105,15
63,18a54793-5c75-49ae-af6d-3edda84dffc3,107,14
64,18a54793-5c75-49ae-af6d-3edda84dffc3,120,14
65,18a54793-5c75-49ae-af6d-3edda84dffc3,678,128
66,18a54793-5c75-49ae-af6d-3edda84dffc3,703,64
67,19aea2b5-f0a9-4e7a-9599-69f65845dd03,46,1
68,1acbad6e-e1a5-4838-a62a-d35d00c35b01,6,282
69,1acbad6e-e1a5-4838-a62a-d35d00c35b01,95,7
70,1acbad6e-e1a5-4838-a62a-d35d00c35b01,105,205
71,1b9f43be-9830-48a9-9d2f-5684fbe67624,18,265
72,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,6,91
73,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,12,87
74,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,16,6
75,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,17,3
76,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,20,32
77,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,31,30
78,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,35,157
79,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,41,28
80,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,62,1
81,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,86,27
82,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,97,5
83,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,107,34
84,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,115,41
85,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,120,26
86,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,121,174
87,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,688,6
88,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,697,83
89,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,705,114
90,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,776,24
91,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,777,76
92,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,801,25
93,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,804,26
94,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,868,66
95,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,884,182
96,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,899,15
97,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,925,8
98,1ca92e23-f087-4df7-b9a2-fd4b716a4bf6,926,32
99,1d19a9f7-66c0-4428-9e61-f2a58b45c6f5,78,273
100,1d19a9f7-66c0-4428-9e61-f2a58b45c6f5,84,346
101,1d19a9f7-66c0-4428-9e61-f2a58b45c6f5,86,417
102,1d19a9f7-66c0-4428-9e61-f2a58b45c6f5,97,13
103,1e84766c-ac5c-4df6-a0af-3ea98dd5a91a,6,159
104,1e84766c-ac5c-4df6-a0af-3ea98dd5a91a,97,90
105,1f8e8fed-e2b7-49c8-8c17-51871e707cda,121,1129
106,20205def-9026-4955-bdcf-0a6a0fb547d2,20,212
107,20310c9b-98c7-94eb-2d47-cc42227e086f,20,300
108,20cae8a0-a9cf-11e3-a5e2-0800200c9a66,6,226
109,20cae8a0-a9cf-11e3-a5e2-0800200c9a66,84,1
110,20cae8a0-a9cf-11e3-a5e2-0800200c9a66,86,11
111,20cae8a0-a9cf-11e3-a5e2-0800200c9a66,115,262
112,20cae8a0-a9cf-11e3-a5e2-0800200c9a66,121,178
113,20cae8a0-a9cf-11e3-a5e2-0800200c9a66,124,20
114,23445723-7230-5723-5800-28375abefd12,86,115
115,23445723-7230-5723-5800-28375abefd12,95,9
116,23445723-7230-5723-5800-28375abefd12,121,64
117,23e93f28-8b8b-45aa-a916-d68765b70982,121,36
118,264a2992-d007-432e-b4ed-37d6af6e8d04,78,86
119,264a2992-d007-432e-b4ed-37d6af6e8d04,86,57
120,264a2992-d007-432e-b4ed-37d6af6e8d04,115,393
121,264a2992-d007-432e-b4ed-37d6af6e8d04,121,468
122,2686f39c-bada-4658-854a-a62e7e5e8b8d,5,2
123,2686f39c-bada-4658-854a-a62e7e5e8b8d,6,2728
124,2686f39c-bada-4658-854a-a62e7e5e8b8d,8,668
125,2686f39c-bada-4658-854a-a62e7e5e8b8d,9,322
126,2686f39c-bada-4658-854a-a62e7e5e8b8d,11,150
127,2686f39c-bada-4658-854a-a62e7e5e8b8d,12,646
128,2686f39c-bada-4658-854a-a62e7e5e8b8d,13,2
129,2686f39c-bada-4658-854a-a62e7e5e8b8d,14,507
130,2686f39c-bada-4658-854a-a62e7e5e8b8d,15,58
131,2686f39c-bada-4658-854a-a62e7e5e8b8d,16,373
132,2686f39c-bada-4658-854a-a62e7e5e8b8d,17,18
133,2686f39c-bada-4658-854a-a62e7e5e8b8d,18,1252
134,2686f39c-bada-4658-854a-a62e7e5e8b8d,20,13546
135,2686f39c-bada-4658-854a-a62e7e5e8b8d,31,1019
136,2686f39c-bada-4658-854a-a62e7e5e8b8d,33,1008
137,2686f39c-bada-4658-854a-a62e7e5e8b8d,35,4456
138,2686f39c-bada-4658-854a-a62e7e5e8b8d,41,614
139,2686f39c-bada-4658-854a-a62e7e5e8b8d,46,1
140,2686f39c-bada-4658-854a-a62e7e5e8b8d,52,102
141,2686f39c-bada-4658-854a-a62e7e5e8b8d,53,94
142,2686f39c-bada-4658-854a-a62e7e5e8b8d,55,3
143,2686f39c-bada-4658-854a-a62e7e5e8b8d,56,14
144,2686f39c-bada-4658-854a-a62e7e5e8b8d,57,3
145,2686f39c-bada-4658-854a-a62e7e5e8b8d,58,3
146,2686f39c-bada-4658-854a-a62e7e5e8b8d,59,2
147,2686f39c-bada-4658-854a-a62e7e5e8b8d,64,58
148,2686f39c-bada-4658-854a-a62e7e5e8b8d,76,3
149,2686f39c-bada-4658-854a-a62e7e5e8b8d,84,32
150,2686f39c-bada-4658-854a-a62e7e5e8b8d,86,432
151,2686f39c-bada-4658-854a-a62e7e5e8b8d,95,253
152,2686f39c-bada-4658-854a-a62e7e5e8b8d,97,535
153,2686f39c-bada-4658-854a-a62e7e5e8b8d,99,419
154,2686f39c-bada-4658-854a-a62e7e5e8b8d,104,9
155,2686f39c-bada-4658-854a-a62e7e5e8b8d,105,424
156,2686f39c-bada-4658-854a-a62e7e5e8b8d,106,198
157,2686f39c-bada-4658-854a-a62e7e5e8b8d,107,740
158,2686f39c-bada-4658-854a-a62e7e5e8b8d,109,257
159,2686f39c-bada-4658-854a-a62e7e5e8b8d,115,2648
160,2686f39c-bada-4658-854a-a62e7e5e8b8d,117,206
161,2686f39c-bada-4658-854a-a62e7e5e8b8d,118,78
162,2686f39c-bada-4658-854a-a62e7e5e8b8d,119,345
163,2686f39c-bada-4658-854a-a62e7e5e8b8d,120,119
164,2686f39c-bada-4658-854a-a62e7e5e8b8d,121,3663
165,2686f39c-bada-4658-854a-a62e7e5e8b8d,122,76
166,2686f39c-bada-4658-854a-a62e7e5e8b8d,128,22
167,2686f39c-bada-4658-854a-a62e7e5e8b8d,677,400
168,2686f39c-bada-4658-854a-a62e7e5e8b8d,678,1244
169,2686f39c-bada-4658-854a-a62e7e5e8b8d,679,156
170,2686f39c-bada-4658-854a-a62e7e5e8b8d,680,5
171,2686f39c-bada-4658-854a-a62e7e5e8b8d,682,146
172,2686f39c-bada-4658-854a-a62e7e5e8b8d,688,43
173,2686f39c-bada-4658-854a-a62e7e5e8b8d,690,5
174,2686f39c-bada-4658-854a-a62e7e5e8b8d,697,12
175,2686f39c-bada-4658-854a-a62e7e5e8b8d,699,883
176,2686f39c-bada-4658-854a-a62e7e5e8b8d,703,2851
177,2686f39c-bada-4658-854a-a62e7e5e8b8d,705,938
178,2686f39c-bada-4658-854a-a62e7e5e8b8d,708,31
179,2686f39c-bada-4658-854a-a62e7e5e8b8d,727,56
180,2686f39c-bada-4658-854a-a62e7e5e8b8d,729,1644
181,2686f39c-bada-4658-854a-a62e7e5e8b8d,730,1865
182,2686f39c-bada-4658-854a-a62e7e5e8b8d,735,1180
183,2686f39c-bada-4658-854a-a62e7e5e8b8d,776,4
184,2686f39c-bada-4658-854a-a62e7e5e8b8d,777,87
185,2686f39c-bada-4658-854a-a62e7e5e8b8d,783,151
186,2686f39c-bada-4658-854a-a62e7e5e8b8d,785,91
187,2686f39c-bada-4658-854a-a62e7e5e8b8d,801,879
188,2686f39c-bada-4658-854a-a62e7e5e8b8d,803,55
189,2686f39c-bada-4658-854a-a62e7e5e8b8d,804,76
190,2686f39c-bada-4658-854a-a62e7e5e8b8d,868,2425
191,2686f39c-bada-4658-854a-a62e7e5e8b8d,884,1079
192,2686f39c-bada-4658-854a-a62e7e5e8b8d,886,145
193,2686f39c-bada-4658-854a-a62e7e5e8b8d,888,27
194,2686f39c-bada-4658-854a-a62e7e5e8b8d,899,28
195,2686f39c-bada-4658-854a-a62e7e5e8b8d,907,330
196,2686f39c-bada-4658-854a-a62e7e5e8b8d,909,124
197,2686f39c-bada-4658-854a-a62e7e5e8b8d,925,27
198,2686f39c-bada-4658-854a-a62e7e5e8b8d,926,97
199,2686f39c-bada-4658-854a-a62e7e5e8b8d,1022,77
200,26cd69e1-dc80-4b7f-929a-166f523f1fea,97,8
201,26ed0941-449e-4fce-978c-a4cb645b9161,107,26
202,2a28c8e5-b65f-44aa-9837-e02e5967b100,53,1
203,2a28c8e5-b65f-44aa-9837-e02e5967b100,57,1
204,2a28c8e5-b65f-44aa-9837-e02e5967b101,53,1
205,2a28c8e5-b65f-44aa-9837-e02e5967b101,57,1
206,2a28c8e5-b65f-44aa-9837-e02e5967b102,57,2
207,2a28c8e5-b65f-44aa-9837-e02e5967b103,57,4
208,2a28c8e5-b65f-44aa-9837-e02e5967b104,57,2
209,2a28c8e5-b65f-44aa-9837-e02e5967b105,53,2
210,2a28c8e5-b65f-44aa-9837-e02e5967b105,57,2
211,2a28c8e5-b65f-44aa-9837-e02e5967b106,53,3
212,2a28c8e5-b65f-44aa-9837-e02e5967b106,57,3
213,2a28c8e5-b65f-44aa-9837-e02e5967b107,57,4
214,2a28c8e5-b65f-44aa-9837-e02e5967b108,57,4
215,2a28c8e5-b65f-44aa-9837-e02e5967b109,57,4
216,2a955cfd-667b-4ac8-9141-73b9c168da7e,54,37
217,2a955cfd-667b-4ac8-9141-73b9c168da7e,59,3
218,2a955cfd-667b-4ac8-9141-73b9c168da7e,79,10
219,2a955cfd-667b-4ac8-9141-73b9c168da7e,81,22
220,2a955cfd-667b-4ac8-9141-73b9c168da7e,83,64
221,2a955cfd-667b-4ac8-9141-73b9c168da7e,85,124
222,2a955cfd-667b-4ac8-9141-73b9c168da7e,90,41
223,2a955cfd-667b-4ac8-9141-73b9c168da7e,92,31
224,2a955cfd-667b-4ac8-9141-73b9c168da7e,94,80
225,2a955cfd-667b-4ac8-9141-73b9c168da7e,96,7
226,2a955cfd-667b-4ac8-9141-73b9c168da7e,102,4
227,2a955cfd-667b-4ac8-9141-73b9c168da7e,104,69
228,2a955cfd-667b-4ac8-9141-73b9c168da7e,108,32
229,2a955cfd-667b-4ac8-9141-73b9c168da7e,117,52
230,2a955cfd-667b-4ac8-9141-73b9c168da7e,679,28
231,2a955cfd-667b-4ac8-9141-73b9c168da7e,682,18
232,2a955cfd-667b-4ac8-9141-73b9c168da7e,699,16
233,2b63f6bd-8cd8-4d16-948b-9bbdb89fb2ac,97,43
234,2c0a365b-6f57-c283-0822-10675002094f,107,30
235,2ee009b5-0665-4584-8237-be05f0748e5d,97,14
236,2f234454-cf6d-4a0f-adf2-f4911ba9ffa6,15,41
237,2f234454-cf6d-4a0f-adf2-f4911ba9ffa6,16,8
238,2f234454-cf6d-4a0f-adf2-f4911ba9ffa6,31,6
239,2f234454-cf6d-4a0f-adf2-f4911ba9ffa6,86,53
240,2f234454-cf6d-4a0f-adf2-f4911ba9ffa6,95,13
241,2f234454-cf6d-4a0f-adf2-f4911ba9ffa6,109,27
242,2f234454-cf6d-4a0f-adf2-f4911ba9ffa6,121,194
243,2f234454-cf6d-4a0f-adf2-f4911ba9ffa6,124,44
244,2f234454-cf6d-4a0f-adf2-f4911ba9ffa6,697,24
245,2f234454-cf6d-4a0f-adf2-f4911ba9ffa6,776,9
246,2f234454-cf6d-4a0f-adf2-f4911ba9ffa6,777,7
247,2f24dda5-6745-4d39-99cf-d6cbea086401,41,3639
248,2f24dda5-6745-4d39-99cf-d6cbea086401,107,610
249,2f98233b-c528-4156-b9f6-bb8f01d2b557,697,12
250,2f98233b-c528-4156-b9f6-bb8f01d2b557,776,57
251,2f98233b-c528-4156-b9f6-bb8f01d2b557,777,64
252,307e9194-9fe3-4412-ba98-6e816161a379,688,106
253,31b0987b-7e64-4b54-ade4-4daa75573cd7,41,57
254,3261b607-3a79-51cd-730d-9f7ff836e339,58,4
255,33f08f0f-cfa7-a254-0027-eb4bbf160a17,121,28
256,36855890-eb06-4852-89b3-d35064ddce45,6,21
257,36855890-eb06-4852-89b3-d35064ddce45,8,12
258,38d76936-1b9f-425a-af17-612403da18b9,121,117
259,3c4584f5-eb2c-a63c-1e57-000000000000,31,1
260,3cc8082f-5a54-4b3c-aeef-fa2c7fce975f,107,10
261,3ddab011-957f-7d4a-34a6-74696673696d,899,48
262,3ddab011-957f-7d4a-34a6-74696673696d,923,79
263,3ddab011-957f-7d4a-34a6-74696673696d,926,73
264,400225dd-3d15-4a4b-9db3-93c4b2d01eda,86,10
265,40a480af-a022-4050-95d6-51a700020000,20,252
266,4152554e-f99b-4a3b-86d0-947070693a78,16,22
267,4152554e-f99b-4a3b-86d0-947070693a78,41,76
268,4152554e-f99b-4a3b-86d0-947070693a78,95,66
269,4152554e-f99b-4a3b-86d0-947070693a78,97,2
270,4165726f-6869-7665-4e65-74776f726b73,20,186
271,4165726f-6869-7665-4e65-74776f726b73,41,15
272,4165726f-6869-7665-4e65-74776f726b73,97,204
273,4165726f-6869-7665-4e65-74776f726b73,105,78
274,434b2eb8-c28f-4089-8e7a-1e644bb13b9f,822,9
275,434b2eb8-c28f-4089-8e7a-1e644bb13b9f,899,18
276,43a2bc29-c111-4a76-8b6f-78aecb142e5a,115,86
277,43a2bc29-c111-4a76-8b6f-78aecb142e5a,121,113
278,440b011b-acc7-4de3-b991-9e825c24c810,64,55
279,458a7133-0000-4e37-a4a4-5d8492586977,105,115
280,458a7133-0000-4e37-a4a4-5d8492586977,107,12
281,458a7133-0000-4e37-a4a4-5d8492586977,120,409
282,494e5445-4c4c-495f-524f-434b535f4857,12,5
283,494e5445-4c4c-495f-524f-434b535f4857,31,55
284,494e5445-4c4c-495f-524f-434b535f4857,86,15
285,494e5445-4c4c-495f-524f-434b535f4857,106,25
286,494e5445-4c4c-495f-524f-434b535f4857,107,10
287,494e5445-4c4c-495f-524f-434b535f4857,697,12
288,494e5445-4c4c-495f-524f-434b535f4857,776,4
289,494e5445-4c4c-495f-524f-434b535f4857,777,4
290,4a84c409-89e1-497c-8251-2f2d778db8d6,20,948
291,4a84c409-89e1-497c-8251-2f2d778db8d6,35,1098
292,4a84c409-89e1-497c-8251-2f2d778db8d6,41,161
293,4b993cd6-1f3a-466f-aac7-cd79c01b9a20,6,30
294,4b993cd6-1f3a-466f-aac7-cd79c01b9a20,40,1
295,4d744d1f-9ee8-6e91-60ec-9c0643d8dff2,803,66
296,4e5a3705-abc0-46ef-ba23-7ba0539f77ee,115,28
297,504f4c45-5354-4152-0000-000000000000,78,126
298,504f4c45-5354-4152-0000-000000000000,86,2673
299,504f4c45-5354-4152-0000-000000000000,115,2861
300,504f4c45-5354-4152-0000-000000000000,121,1547
301,504f4c45-5354-4152-0000-000000000000,124,66
302,5075f606-1e0e-11e7-93ae-92361f002671,97,1
303,50765cb7-d9ea-4e21-99a4-fa879613a492,6,1157
304,50765cb7-d9ea-4e21-99a4-fa879613a492,8,1468
305,50765cb7-d9ea-4e21-99a4-fa879613a492,12,955
306,50765cb7-d9ea-4e21-99a4-fa879613a492,16,695
307,50765cb7-d9ea-4e21-99a4-fa879613a492,17,2
308,50765cb7-d9ea-4e21-99a4-fa879613a492,18,1006
309,50765cb7-d9ea-4e21-99a4-fa879613a492,20,10012
310,50765cb7-d9ea-4e21-99a4-fa879613a492,31,942
311,50765cb7-d9ea-4e21-99a4-fa879613a492,33,537
312,50765cb7-d9ea-4e21-99a4-fa879613a492,35,2882
313,50765cb7-d9ea-4e21-99a4-fa879613a492,40,4
314,50765cb7-d9ea-4e21-99a4-fa879613a492,41,899
315,50765cb7-d9ea-4e21-99a4-fa879613a492,46,4
316,50765cb7-d9ea-4e21-99a4-fa879613a492,53,4
317,50765cb7-d9ea-4e21-99a4-fa879613a492,54,6
318,50765cb7-d9ea-4e21-99a4-fa879613a492,55,10
319,50765cb7-d9ea-4e21-99a4-fa879613a492,56,39
320,50765cb7-d9ea-4e21-99a4-fa879613a492,57,6
321,50765cb7-d9ea-4e21-99a4-fa879613a492,58,1
322,50765cb7-d9ea-4e21-99a4-fa879613a492,78,1
323,50765cb7-d9ea-4e21-99a4-fa879613a492,83,10
324,50765cb7-d9ea-4e21-99a4-fa879613a492,84,25
325,50765cb7-d9ea-4e21-99a4-fa879613a492,86,916
326,50765cb7-d9ea-4e21-99a4-fa879613a492,90,6
327,50765cb7-d9ea-4e21-99a4-fa879613a492,92,4
328,50765cb7-d9ea-4e21-99a4-fa879613a492,95,290
329,50765cb7-d9ea-4e21-99a4-fa879613a492,97,90
330,50765cb7-d9ea-4e21-99a4-fa879613a492,99,249
331,50765cb7-d9ea-4e21-99a4-fa879613a492,104,30
332,50765cb7-d9ea-4e21-99a4-fa879613a492,105,152
333,50765cb7-d9ea-4e21-99a4-fa879613a492,106,823
334,50765cb7-d9ea-4e21-99a4-fa879613a492,107,427
335,50765cb7-d9ea-4e21-99a4-fa879613a492,108,5
336,50765cb7-d9ea-4e21-99a4-fa879613a492,109,20
337,50765cb7-d9ea-4e21-99a4-fa879613a492,115,2445
338,50765cb7-d9ea-4e21-99a4-fa879613a492,117,137
339,50765cb7-d9ea-4e21-99a4-fa879613a492,119,81
340,50765cb7-d9ea-4e21-99a4-fa879613a492,120,1646
341,50765cb7-d9ea-4e21-99a4-fa879613a492,121,5244
342,50765cb7-d9ea-4e21-99a4-fa879613a492,122,7
343,50765cb7-d9ea-4e21-99a4-fa879613a492,123,233
344,50765cb7-d9ea-4e21-99a4-fa879613a492,124,162
345,50765cb7-d9ea-4e21-99a4-fa879613a492,128,16
346,50765cb7-d9ea-4e21-99a4-fa879613a492,679,2452
347,50765cb7-d9ea-4e21-99a4-fa879613a492,688,2
348,50765cb7-d9ea-4e21-99a4-fa879613a492,697,160
349,50765cb7-d9ea-4e21-99a4-fa879613a492,699,745
350,50765cb7-d9ea-4e21-99a4-fa879613a492,703,2098
351,50765cb7-d9ea-4e21-99a4-fa879613a492,727,55
352,50765cb7-d9ea-4e21-99a4-fa879613a492,729,122
353,50765cb7-d9ea-4e21-99a4-fa879613a492,730,633
354,50765cb7-d9ea-4e21-99a4-fa879613a492,735,690
355,50765cb7-d9ea-4e21-99a4-fa879613a492,776,39
356,50765cb7-d9ea-4e21-99a4-fa879613a492,777,72
357,50765cb7-d9ea-4e21-99a4-fa879613a492,783,321
358,50765cb7-d9ea-4e21-99a4-fa879613a492,785,205
359,50765cb7-d9ea-4e21-99a4-fa879613a492,801,625
360,50765cb7-d9ea-4e21-99a4-fa879613a492,803,285
361,50765cb7-d9ea-4e21-99a4-fa879613a492,804,365
362,50765cb7-d9ea-4e21-99a4-fa879613a492,811,35
363,50765cb7-d9ea-4e21-99a4-fa879613a492,884,524
364,50765cb7-d9ea-4e21-99a4-fa879613a492,899,244
365,50765cb7-d9ea-4e21-99a4-fa879613a492,926,256
366,50765cb7-d9ea-4e21-99a4-fa879613a492,1022,5
367,50765cb7-d9ea-4e21-99a4-fa879613a492,1055,1
368,50765cb7-d9ea-4e21-99a4-fa879613a492,1057,1
369,50765cb7-d9ea-4e21-99a4-fa879613a492,1073,7
370,50765cb7-d9ea-4e21-99a4-fa879613a492,1878,9
371,547eaf8f-ed01-4ac9-ba18-800e320ee03c,105,19
372,547eaf8f-ed01-4ac9-ba18-800e320ee03c,107,794
373,547eaf8f-ed01-4ac9-ba18-800e320ee03c,120,24
374,55aeed94-0050-4794-856a-c438e4e4b5f4,97,10
375,55aeed94-0050-4794-856a-c438e4e4b5f4,107,24
376,5626d6a4-dcb8-4e33-8fb7-c13c70153bb2,57,7
377,56db0365-a001-4062-9e4d-499d3b8eccf3,8,20
378,56db0365-a001-4062-9e4d-499d3b8eccf3,15,48
379,56db0365-a001-4062-9e4d-499d3b8eccf3,16,8
380,56db0365-a001-4062-9e4d-499d3b8eccf3,34,1
381,56db0365-a001-4062-9e4d-499d3b8eccf3,40,2
382,56db0365-a001-4062-9e4d-499d3b8eccf3,104,9
383,56db0365-a001-4062-9e4d-499d3b8eccf3,105,13
384,56db0365-a001-4062-9e4d-499d3b8eccf3,107,359
385,56db0365-a001-4062-9e4d-499d3b8eccf3,109,87
386,56db0365-a001-4062-9e4d-499d3b8eccf3,120,146
387,56db0365-a001-4062-9e4d-499d3b8eccf3,121,27
388,56db0365-a001-4062-9e4d-499d3b8eccf3,688,15
389,56db0365-a001-4062-9e4d-499d3b8eccf3,801,58
390,5993a94c-7d97-4df7-9abf-e493bfd5d000,8,2
391,5993a94c-7d97-4df7-9abf-e493bfd5d000,31,12
392,5993a94c-7d97-4df7-9abf-e493bfd5d000,33,3359
393,5993a94c-7d97-4df7-9abf-e493bfd5d000,35,7191
394,5993a94c-7d97-4df7-9abf-e493bfd5d000,46,298
395,5993a94c-7d97-4df7-9abf-e493bfd5d000,48,2
396,5993a94c-7d97-4df7-9abf-e493bfd5d000,49,756
397,5993a94c-7d97-4df7-9abf-e493bfd5d000,51,350
398,5993a94c-7d97-4df7-9abf-e493bfd5d000,57,101
399,5993a94c-7d97-4df7-9abf-e493bfd5d000,97,11
400,5993a94c-7d97-4df7-9abf-e493bfd5d000,121,211
401,5993a94c-7d97-4df7-9abf-e493bfd5d000,679,193
402,5993a94c-7d97-4df7-9abf-e493bfd5d000,680,194
403,5993a94c-7d97-4df7-9abf-e493bfd5d000,682,63
404,5993a94c-7d97-4df7-9abf-e493bfd5d000,688,246
405,5993a94c-7d97-4df7-9abf-e493bfd5d000,697,129
406,5993a94c-7d97-4df7-9abf-e493bfd5d000,1022,317
407,5993a94c-7d97-4df7-9abf-e493bfd5d000,1111,16
408,5993a94c-7d97-4df7-9abf-e493bfd5d000,1137,3
409,5993a94c-7d97-4df7-9abf-e493bfd5d000,1175,250
410,5993a94c-7d97-4df7-9abf-e493bfd5d000,1177,496
411,5a1241f8-e9e6-b882-3f11-ff1e278a3e49,926,11
412,5a215317-4ac6-e6bc-ba34-87c35b6e79d5,682,8
413,5e9917bd-f3ac-41e6-8226-3fd79f340dc5,8,5
414,5e9917bd-f3ac-41e6-8226-3fd79f340dc5,41,46
415,5e9917bd-f3ac-41e6-8226-3fd79f340dc5,86,32
416,5e9917bd-f3ac-41e6-8226-3fd79f340dc5,95,23
417,5e9917bd-f3ac-41e6-8226-3fd79f340dc5,105,43
418,5e9917bd-f3ac-41e6-8226-3fd79f340dc5,107,309
419,5e9917bd-f3ac-41e6-8226-3fd79f340dc5,120,17
420,5e9917bd-f3ac-41e6-8226-3fd79f340dc5,121,31
421,655f83ca-ae16-a10a-702e-31f30d58dd82,18,59
422,655f83ca-ae16-a10a-702e-31f30d58dd82,95,4
423,6563be34-ef11-12ab-87c9-110409b7a870,17,4
424,6563be34-ef11-12ab-87c9-110409b7a870,44,3
425,6563be34-ef11-12ab-87c9-110409b7a870,99,13
